tarih,buyukluk,derinlik_km,kaynak
2018-10-28T08:15:36.05,4.1,10.69,AFAD
2018-10-26T18:37:42.61,4.1,52.85,AFAD
2018-10-24T02:36:13,4,24.8,AFAD
2018-10-18T19:00:47.42,4,11.15,AFAD
2018-10-18T08:03:17.87,4.2,11.06,AFAD
2018-10-15T14:21:24.02,4,7.01,AFAD
2018-10-14T15:08:32.06,4,16.97,AFAD
2018-10-10T09:08:24.42,4.1,7.02,AFAD
2018-10-02T15:29:03.71,4.4,10.27,AFAD
2018-09-28T00:26:32.91,4,78.07,AFAD
2018-09-26T02:52:21.04,4.5,42.77,AFAD
2018-09-12T18:13:27.16,4.1,14.86,AFAD
2018-09-12T06:21:46.14,5.2,36.68,AFAD
2018-09-10T23:02:57.15,4.8,50.33,AFAD
2018-09-10T15:07:09.65,4.3,6.93,AFAD
2018-09-06T23:53:33.63,4.2,11.62,AFAD
2018-08-19T15:22:14.07,4.8,10.53,AFAD
2018-08-19T05:46:14.46,4.9,28.49,AFAD
2018-08-06T05:19:00.79,4,20.82,AFAD
2018-08-04T07:09:28.82,4.3,15.29,AFAD
2018-07-31T14:36:05.97,4.1,10,AFAD
2018-07-26T08:17:51.66,4.5,4.5,AFAD
2018-07-23T02:40:24.03,4.6,17.58,AFAD
2018-07-21T06:15:13.59,4.5,7.52,AFAD
2018-07-13T12:42:44.27,4.5,7.37,AFAD
2018-07-12T21:59:36.14,4.1,10.05,AFAD
2018-07-08T19:43:31.06,4.1,6.25,AFAD
2018-07-08T13:15:55.75,4.1,21.45,AFAD
2018-07-03T13:16:18.12,4.1,10.63,AFAD
2018-06-29T05:30:54.83,4,5.81,AFAD
2018-06-27T01:00:48.85,4.2,7,AFAD
2018-06-23T03:50:03.44,4.7,8.48,AFAD
2018-06-14T15:42:21.12,4.5,13.66,AFAD
2018-06-09T22:24:53.38,4.1,13.55,AFAD
2018-06-06T13:07:16.82,4.2,23.48,AFAD
2018-05-29T10:25:00.91,4.1,6.42,AFAD
2018-05-23T22:10:43.02,4.2,3.69,AFAD
2018-05-21T01:09:24.38,4,9.67,AFAD
2018-05-18T04:35:06.03,4.1,12.84,AFAD
2018-05-06T18:18:14.46,4.2,18.7,AFAD
2018-05-03T02:32:41.45,4,9.45,AFAD
2018-05-03T02:04:33.74,4.3,10.39,AFAD
2018-05-02T21:16:08.41,4.4,46.99,AFAD
2018-05-01T04:03:48.21,4.2,15.69,AFAD
2018-04-26T11:37:41.86,4.2,15.68,AFAD
2018-04-24T00:34:29,5.1,9.79,AFAD
2018-04-13T17:55:47.86,4.4,10.38,AFAD
2018-04-13T17:14:00.69,4.8,10.76,AFAD
2018-04-10T15:56:15.43,4.8,18.99,AFAD
2018-04-07T21:16:31.75,4.7,10.47,AFAD
2018-04-02T09:46:29.07,4.1,4.95,AFAD
2018-03-24T15:04:06.37,4.1,12.01,AFAD
2018-03-07T16:02:32.97,4,11.35,AFAD
2018-03-07T07:58:42,4.1,10.8,AFAD
2018-03-07T00:33:52,4.2,12.8,AFAD
2018-03-03T09:05:49.95,4.2,8.37,AFAD
2018-02-25T15:21:16.67,4.4,14.82,AFAD
2018-02-19T19:20:47,4.2,23.2,AFAD
2018-02-14T18:27:09.38,4,7.1,AFAD
2018-02-11T20:32:10,4.1,39.9,AFAD
2018-01-19T13:53:12.85,4.1,9.17,AFAD
2018-01-14T11:56:18.45,4.1,10.24,AFAD
2018-01-11T13:17:31.85,4.1,41.78,AFAD
2018-01-06T19:45:10.49,4,15.81,AFAD
2018-01-05T04:33:17.79,4.2,13.31,AFAD
2018-01-04T04:53:55.91,4,4.71,AFAD
2018-01-03T22:15:15,4.1,15,AFAD
2017-12-31T20:12:02.56,4,13.79,AFAD
2017-12-25T05:13:51.45,4.8,9.94,AFAD
2017-12-08T05:20:39.64,4.5,7.25,AFAD
2017-12-02T11:57:53.36,4.7,1.48,AFAD
2017-11-24T21:49:14.69,5.1,24.46,AFAD
2017-11-24T12:00:43.98,4,28.11,AFAD
2017-11-22T20:22:51.43,5,24.75,AFAD
2017-11-19T09:14:49.28,4.2,8.56,AFAD
2017-11-14T01:08:59,4.1,15,AFAD
2017-11-11T08:56:37.86,4.4,18.09,AFAD
2017-11-10T18:35:51,4.2,35.8,AFAD
2017-11-07T02:40:33.76,4.4,41.89,AFAD
2017-11-04T21:54:09.53,4.2,66.78,AFAD
2017-10-24T09:36:23.9,4.6,12.09,AFAD
2017-10-10T19:59:24,4.2,8.4,AFAD
2017-10-05T13:43:22.48,4,6.33,AFAD
2017-10-04T18:46:48.62,4,22.43,AFAD
2017-09-29T16:08:41.11,4.4,52.43,AFAD
2017-09-24T16:57:16,4.5,9.2,AFAD
2017-09-22T04:20:21.35,4.1,11.61,AFAD
2017-09-21T08:27:12,4,15,AFAD
2017-09-18T09:41:07.03,4.1,4.31,AFAD
2017-09-16T08:33:55.5,4.2,11.28,AFAD
2017-09-16T08:12:41.43,4.1,13.27,AFAD
2017-09-08T23:23:33.14,4,6.98,AFAD
2017-09-01T16:48:34.21,4.8,61.98,AFAD
2017-08-23T13:42:50.43,5.2,4.45,AFAD
2017-08-18T14:10:47.38,4.5,16.79,AFAD
2017-08-18T12:47:33.02,4.2,9.12,AFAD
2017-08-18T04:30:01.05,4.3,9.02,AFAD
2017-08-14T02:43:48.68,4.7,6.9,AFAD
2017-08-13T16:35:22.57,4.3,7.12,AFAD
2017-08-13T12:28:14.6,4.1,14.4,AFAD
2017-08-13T11:16:51.25,4.8,26.19,AFAD
2017-08-10T15:19:26.83,4,12.1,AFAD
2017-08-09T22:56:18.74,4.1,13.74,AFAD
2017-08-09T20:14:08.59,4,13.08,AFAD
2017-08-08T07:42:21.64,5.1,11.03,AFAD
2017-08-08T01:46:20.53,4.3,6.86,AFAD
2017-08-07T18:25:58.62,4.1,9.14,AFAD
2017-08-07T05:44:25.65,4.1,11.87,AFAD
2017-08-07T05:18:47.98,4.6,12.67,AFAD
2017-08-05T03:20:52.87,4.2,5.9,AFAD
2017-07-30T17:51:18.12,4.4,20.97,AFAD
2017-07-30T10:56:33.8,4,10.25,AFAD
2017-07-30T07:02:14.48,4.3,10.37,AFAD
2017-07-27T12:45:18,4.1,32.94,AFAD
2017-07-22T22:12:32.57,4,14.72,AFAD
2017-07-22T17:25:48,4.6,127.2,AFAD
2017-07-22T17:09:21.98,4.6,7.85,AFAD
2017-07-22T04:53:38,4,15.1,AFAD
2017-07-22T00:34:11,4,13.3,AFAD
2017-07-21T17:09:48,5,37.5,AFAD
2017-07-21T09:55:53,4.2,14.7,AFAD
2017-07-21T05:52:12.74,4.1,10.31,AFAD
2017-07-21T05:13:59.18,4.2,7.06,AFAD
2017-07-21T05:05:24.16,4.1,3.74,AFAD
2017-07-21T05:03:59.83,4.5,16.79,AFAD
2017-07-21T03:59:01.79,4.1,10.95,AFAD
2017-07-21T02:12:34.45,4.5,12.85,AFAD
2017-07-21T01:50:30.68,4.2,11.52,AFAD
2017-07-21T01:38:48.93,4.4,14.17,AFAD
2017-07-21T01:35:43.82,4.3,15.22,AFAD
2017-07-21T01:25:34.76,4.1,10.19,AFAD
2017-07-21T00:57:07.02,4.3,10.18,AFAD
2017-07-21T00:53:56.1,4.2,2.81,AFAD
2017-07-21T00:16:41.4,4.1,13.16,AFAD
2017-07-20T23:23:51.62,4.5,9.41,AFAD
2017-07-20T23:00:44.85,4.2,8.02,AFAD
2017-07-20T22:54:34.56,4.5,19.99,AFAD
2017-07-20T22:52:58.73,4.6,10.33,AFAD
2017-07-20T22:48:28.24,4.4,18.79,AFAD
2017-07-20T22:37:37.32,4,7.43,AFAD
2017-07-20T22:31:09.88,6.5,19.44,AFAD
2017-07-19T04:42:50.59,4,13.12,AFAD
2017-07-05T07:26:05.26,4.1,10.26,AFAD
2017-07-04T06:21:11.42,4,24.33,AFAD
2017-06-26T05:54:53.45,4.1,16.73,AFAD
2017-06-22T08:56:33.64,4,16.53,AFAD
2017-06-22T02:48:52.61,5,13.5,AFAD
2017-06-17T19:50:04.78,5.3,10.25,AFAD
2017-06-17T19:33:32.65,4.2,12.43,AFAD
2017-06-17T03:40:37.06,4.5,12.35,AFAD
2017-06-16T13:25:50.21,4.2,18.38,AFAD
2017-06-15T10:37:04.06,4.1,13.79,AFAD
2017-06-14T04:35:54.91,4.4,11.78,AFAD
2017-06-13T03:19:58.92,4,7.09,AFAD
2017-06-12T18:25:40.92,4,12.53,AFAD
2017-06-12T16:30:15.61,4,12.29,AFAD
2017-06-12T15:25:01.82,4,6.97,AFAD
2017-06-12T14:19:47.1,4.3,12.42,AFAD
2017-06-12T12:35:33.04,4.9,7.15,AFAD
2017-06-12T12:32:53.88,4,6.98,AFAD
2017-06-12T12:31:38.9,4.9,7.01,AFAD
2017-06-12T12:28:37.84,6.2,15.96,AFAD
2017-05-30T12:29:22.35,4.2,13.75,AFAD
2017-05-28T11:04:58.92,4.8,10.82,AFAD
2017-05-28T08:49:47.6,4.1,11.75,AFAD
2017-05-28T07:34:01.37,4.1,3.24,AFAD
2017-05-28T04:38:19.74,4.5,9.78,AFAD
2017-05-28T02:52:55.25,4.8,6.9,AFAD
2017-05-28T02:50:25.7,4.6,4.28,AFAD
2017-05-28T02:16:41.52,4,6.95,AFAD
2017-05-28T02:14:59.08,4.4,8.88,AFAD
2017-05-27T15:53:23.42,5.1,11.03,AFAD
2017-05-20T11:06:14.48,4.3,7.6,AFAD
2017-05-20T11:05:01.13,4.1,8.46,AFAD
2017-05-20T09:12:31,4.1,35.1,AFAD
2017-05-17T11:30:32.85,4.9,26.21,AFAD
2017-05-12T05:55:44.25,4.2,7.05,AFAD
2017-05-11T17:58:02.22,4.7,6.41,AFAD
2017-05-08T08:47:19.19,4.2,5.08,AFAD
2017-05-03T23:57:12.86,4.1,21.35,AFAD
2017-05-03T13:53:26.86,4,8.19,AFAD
2017-05-02T22:47:31.21,4,8.38,AFAD
2017-05-01T18:09:05,4.1,11.66,AFAD
2017-05-01T16:30:40.97,4.5,12.44,AFAD
2017-04-21T14:12:21.6,4.9,13.2,AFAD
2017-04-21T13:09:20.84,4.9,5.71,AFAD
2017-04-20T14:11:24.88,4.2,10.59,AFAD
2017-04-19T11:23:11.14,4.2,21.92,AFAD
2017-04-18T22:40:54.84,4,14.16,AFAD
2017-04-13T16:22:16.5,5,11.33,AFAD
2017-04-08T21:30:59.73,4.2,14.54,AFAD
2017-04-04T13:00:37.26,4,18.4,AFAD
2017-04-03T09:05:41.65,4,13.84,AFAD
2017-04-02T05:32:42.53,4.3,12.56,AFAD
2017-03-30T05:12:33,4.1,91.6,AFAD
2017-03-29T18:10:43.87,4,14.87,AFAD
2017-03-28T21:53:30.85,4,12,AFAD
2017-03-24T15:19:06.29,4.2,9.65,AFAD
2017-03-24T08:54:24.48,4.1,7.08,AFAD
2017-03-20T14:39:44.62,4,16.6,AFAD
2017-03-20T07:00:18.46,4.3,4.6,AFAD
2017-03-15T23:29:46.85,4.4,26.56,AFAD
2017-03-10T22:23:42.38,4,9.34,AFAD
2017-03-08T20:09:58.45,4.1,15.03,AFAD
2017-03-03T23:16:51.8,4.4,7.04,AFAD
2017-03-02T17:03:02.05,4,7.71,AFAD
2017-03-02T11:18:16.71,4.4,6.94,AFAD
2017-03-02T11:16:54.85,4.2,7.58,AFAD
2017-03-02T11:07:25.08,5.5,9.76,AFAD
2017-02-28T23:27:34.56,4.7,10.71,AFAD
2017-02-27T22:52:23.88,4,10.47,AFAD
2017-02-25T21:06:04.59,4.4,3.75,AFAD
2017-02-23T01:55:14.43,4.3,9.48,AFAD
2017-02-19T17:36:42.04,4.1,14.97,AFAD
2017-02-17T23:00:58.57,4.1,15.54,AFAD
2017-02-16T00:19:00.71,4.6,12.3,AFAD
2017-02-12T13:48:16.43,5.3,7,AFAD
2017-02-12T12:14:50.04,4,5.42,AFAD
2017-02-10T16:15:47.42,4,7.48,AFAD
2017-02-10T12:27:31.64,4.5,4.5,AFAD
2017-02-10T08:55:25.91,5,7.79,AFAD
2017-02-09T10:13:10.76,4,9.82,AFAD
2017-02-08T02:16:14.85,4.1,6.23,AFAD
2017-02-08T01:38:03.65,4.5,10.36,AFAD
2017-02-07T22:53:30.47,4.1,11.1,AFAD
2017-02-07T21:35:00.33,4.1,6.97,AFAD
2017-02-07T21:00:54.93,4.4,6.87,AFAD
2017-02-07T05:17:08.9,4.2,4.86,AFAD
2017-02-07T05:15:51.15,4.3,8.95,AFAD
2017-02-07T02:24:03.18,5.2,11.92,AFAD
2017-02-06T11:45:01.52,4.4,11.1,AFAD
2017-02-06T10:58:02.06,5.3,9.83,AFAD
2017-02-06T04:17:29.22,4,9.02,AFAD
2017-02-06T03:51:40.47,5.3,8.86,AFAD
2017-02-03T06:33:33.35,4,17.85,AFAD
2017-01-27T20:51:25.47,4.6,25.44,AFAD
2017-01-26T14:35:18.33,4.2,1.06,AFAD
2017-01-26T14:34:51.88,4,2.17,AFAD
2017-01-25T18:50:52.93,5,37.39,AFAD
2017-01-25T01:19:32.48,4.3,19.29,AFAD
2017-01-20T13:52:34.29,4.3,9.92,AFAD
2017-01-15T04:03:20.04,4.3,9.24,AFAD
2017-01-14T22:38:59.9,4.6,9,AFAD
2017-01-13T21:43:31.46,4,29.8,AFAD
2017-01-05T14:05:08.85,4.2,57.92,AFAD
2017-01-04T00:08:36.89,4.1,42.29,AFAD
2016-12-20T06:03:45,5.1,118.3,AFAD
2016-12-16T21:21:49.43,4.5,3.19,AFAD
2016-12-15T16:43:57.73,4.2,18.11,AFAD
2016-12-12T22:42:08.13,4.4,10.72,AFAD
2016-12-03T08:35:57.64,4.2,26.73,AFAD
2016-11-24T16:40:43,4,9.2,AFAD
2016-11-23T12:14:36.83,4.6,9.97,AFAD
2016-11-23T10:03:16.79,4.1,11.59,AFAD
2016-11-20T22:52:36.85,4,6.36,AFAD
2016-11-19T21:14:28.56,4.2,22.52,AFAD
2016-11-02T11:57:42.47,4.7,6.42,AFAD
2016-10-23T08:22:01.12,4.2,1.63,AFAD
2016-10-19T12:18:45.99,4.3,48,AFAD
2016-10-18T19:22:47.94,4.1,11.85,AFAD
2016-10-17T01:30:32.22,4.4,10.36,AFAD
2016-10-15T08:18:35.79,4.8,27.32,AFAD
2016-10-15T05:32:57.6,4.5,3.1,AFAD
2016-10-15T02:51:03.96,4.2,9.8,AFAD
2016-10-15T02:49:16.52,4.1,8.14,AFAD
2016-10-09T06:21:00.61,4,14.07,AFAD
2016-09-28T09:10:06.83,4,7.5,AFAD
2016-09-27T20:57:09.44,5.2,50.63,AFAD
2016-09-27T18:11:13.56,4,7.22,AFAD
2016-09-21T19:27:37.89,4.3,16.39,AFAD
2016-09-21T18:08:11.27,4,18.64,AFAD
2016-09-16T05:12:24.33,4,7.8,AFAD
2016-09-12T09:29:37.18,4.5,17.24,AFAD
2016-09-12T08:26:04.36,4.6,17.78,AFAD
2016-09-09T17:24:19.04,4.2,7.26,AFAD
2016-09-06T05:27:25.67,4.2,49.58,AFAD
2016-08-17T01:07:02.98,4.1,11.16,AFAD
2016-08-07T16:08:17.82,4.1,24.39,AFAD
2016-08-02T19:30:52.38,4.2,12.23,AFAD
2016-07-28T16:13:28.11,4.6,2,AFAD
2016-07-28T06:05:14.86,4.2,9.99,AFAD
2016-07-25T23:35:16.15,4.1,21.82,AFAD
2016-07-22T21:40:13.2,4.3,29.85,AFAD
2016-07-21T15:17:45.64,4.4,7.06,AFAD
2016-07-19T01:55:43.23,4.1,10.06,AFAD
2016-07-17T20:58:44.41,4,9.48,AFAD
2016-07-13T18:36:05.74,4.2,26.21,AFAD
2016-07-12T10:14:01.9,4.7,10.27,AFAD
2016-07-09T07:15:32.86,4.3,52.28,AFAD
2016-07-03T18:05:43.09,4,9.82,AFAD
2016-06-28T06:49:29.9,4,12,AFAD
2016-06-25T05:40:11.87,4.2,9.73,AFAD
2016-06-22T16:56:57.98,4.2,2.69,AFAD
2016-06-22T10:47:02.98,4.4,2.38,AFAD
2016-06-21T06:25:22.06,4.1,18.29,AFAD
2016-06-19T19:17:52.02,4,24.82,AFAD
2016-06-10T18:57:01.64,4.5,12.81,AFAD
2016-06-07T04:09:46.04,4.3,13.92,AFAD
2016-06-05T20:26:19.49,4.2,21.34,AFAD
2016-06-04T02:22:57.57,4,6.46,AFAD
2016-05-27T18:14:48.12,4.1,25.91,AFAD
2016-05-25T08:36:14.8,5.3,6.82,AFAD
2016-05-12T00:18:38.04,4,25.34,AFAD
2016-05-09T03:57:20.76,4.1,13.97,AFAD
2016-05-05T07:34:08,4.1,4.4,AFAD
2016-04-23T19:51:58.47,4,5.79,AFAD
2016-04-19T23:50:10.93,4,10.92,AFAD
2016-04-18T06:46:13.25,4.8,14.15,AFAD
2016-04-07T11:11:14.43,4.1,12.9,AFAD
2016-04-01T14:30:49.43,4.2,9.48,AFAD
2016-03-31T21:33:21.83,4.1,28.37,AFAD
2016-03-24T01:22:16.28,4.2,17.93,AFAD
2016-03-22T13:25:16.57,4.6,43.16,AFAD
2016-03-12T15:44:34.59,4.2,51.57,AFAD
2016-02-18T07:56:48.99,4.1,5.44,AFAD
2016-02-18T02:40:23.92,4.6,19.9,AFAD
2016-02-05T13:25:26.4,4,8.03,AFAD
2016-02-02T14:21:16.74,4.1,10.15,AFAD
2016-01-23T07:53:44.69,4.5,15.21,AFAD
2016-01-22T07:22:57.12,4.1,7.01,AFAD
2016-01-19T19:04:43.6,4.5,34.61,AFAD
2016-01-16T18:51:16.98,4,30.5,AFAD
2016-01-10T17:40:48.13,5,13.6,AFAD
2016-01-07T02:52:29.64,4,8.97,AFAD
2016-01-07T02:01:46.75,4.4,10.15,AFAD
2016-01-05T23:11:51,4.2,131,AFAD
2016-01-01T09:11:14.38,4,7.38,AFAD
2015-12-26T11:00:52.66,5.2,12.78,AFAD
2015-12-26T04:51:48.46,4.1,30.73,AFAD
2015-12-19T11:14:56.93,4,4.78,AFAD
2015-12-15T01:13:39.2,4,50.45,AFAD
2015-12-12T15:48:25.42,4.1,9.96,AFAD
2015-12-09T09:03:33.85,4.5,17.54,AFAD
2015-12-07T23:27:17.37,4.5,9.75,AFAD
2015-12-04T16:00:15.47,4,11.42,AFAD
2015-12-04T15:37:41.32,4.1,9.83,AFAD
2015-12-03T16:42:12.22,4,9.85,AFAD
2015-12-03T00:36:25.77,4,9.98,AFAD
2015-12-02T23:27:07.19,5.3,10.66,AFAD
2015-12-02T15:52:44.58,4,10.85,AFAD
2015-11-29T00:28:08.39,5,17.45,AFAD
2015-11-18T14:55:40.08,4.1,14.72,AFAD
2015-11-18T10:35:46.03,4.1,17.09,AFAD
2015-11-16T15:45:43.63,4,13.23,AFAD
2015-10-29T09:46:39.99,4.8,4.9,AFAD
2015-10-28T16:20:02.37,4.4,13.04,AFAD
2015-10-26T20:08:00.08,4.3,9.78,AFAD
2015-10-13T23:18:10.46,4.2,10.21,AFAD
2015-10-09T16:11:43.85,4,20.52,AFAD
2015-10-09T14:39:15.57,4.9,20.17,AFAD
2015-10-06T21:27:34.73,5.2,34.23,AFAD
2015-10-03T21:08:03.57,4.1,7.16,AFAD
2015-09-28T03:34:00.21,4,5.99,AFAD
2015-09-24T11:29:42.72,4.1,16.68,AFAD
2015-09-22T07:11:11,4.3,6.1,AFAD
2015-09-22T06:25:04.68,4.3,9.33,AFAD
2015-09-18T22:30:28.57,4,8.84,AFAD
2015-09-16T19:52:11,4.8,11.7,AFAD
2015-09-16T19:12:17.21,4.2,7.17,AFAD
2015-09-16T03:23:22.88,4,48.25,AFAD
2015-09-13T02:57:26.93,4.4,21.36,AFAD
2015-09-10T08:12:45.74,4.8,4.63,AFAD
2015-09-07T04:33:46.06,4,7.6,AFAD
2015-09-07T00:37:36.19,4.4,17.42,AFAD
2015-09-03T08:23:19.55,4.1,10.24,AFAD
2015-09-01T14:14:04.96,4.2,14.95,AFAD
2015-08-26T23:01:44.5,4,10.2,AFAD
2015-08-24T06:27:19.39,4,3.04,AFAD
2015-08-23T01:57:20.26,4,9.84,AFAD
2015-08-18T21:58:10.37,4.1,24.97,AFAD
2015-08-18T21:19:43.34,4.6,51.11,AFAD
2015-08-15T19:47:31.27,4,9.48,AFAD
2015-08-05T09:24:20.38,4,20.79,AFAD
2015-07-29T22:00:54.71,5,29.68,AFAD
2015-07-27T09:55:09.93,4,30.42,AFAD
2015-07-25T18:35:52.83,4.2,15.05,AFAD
2015-07-24T09:58:40,4.5,130.5,AFAD
2015-07-24T06:54:10.02,4.4,21.64,AFAD
2015-07-24T02:39:42.46,4.8,18.9,AFAD
2015-07-24T01:26:01.79,4.3,12.97,AFAD
2015-07-16T13:19:00.64,4.1,18.9,AFAD
2015-07-11T18:27:39.1,4.3,16.62,AFAD
2015-07-09T10:41:34.09,4.2,24.99,AFAD
2015-07-08T22:14:00.91,4.2,27.88,AFAD
2015-07-06T01:03:48.04,4.1,15.52,AFAD
2015-06-24T08:37:16,4.1,132.6,AFAD
2015-06-23T22:35:20.39,4.5,30.45,AFAD
2015-06-18T01:52:58.1,4.1,20.93,AFAD
2015-06-13T01:03:15.94,4,25.11,AFAD
2015-06-09T21:49:50.47,5.1,12.74,AFAD
2015-06-08T22:20:59.38,4.4,38.73,AFAD
2015-06-01T14:54:16.51,4,12.69,AFAD
2015-05-29T08:02:51.81,4.1,17.01,AFAD
2015-05-28T12:59:21.5,4.2,6.44,AFAD
2015-05-22T22:09:18.77,4,7.39,AFAD
2015-05-22T02:56:37.57,4.1,15.99,AFAD
2015-05-18T20:41:08,4.2,39.1,AFAD
2015-05-16T18:43:18.49,4,19.93,AFAD
2015-05-02T12:45:58.04,4,12.07,AFAD
2015-04-29T04:40:53.9,4,23.32,AFAD
2015-04-28T14:01:02.72,4,16.47,AFAD
2015-04-28T07:59:28.08,4,16.92,AFAD
2015-04-27T14:16:25.86,4,6.96,AFAD
2015-04-24T04:08:34.66,4.1,7.12,AFAD
2015-04-22T22:17:35,4.2,30.9,AFAD
2015-04-22T20:19:53.41,4.2,7.24,AFAD
2015-04-20T07:42:59.75,4,10.94,AFAD
2015-04-19T23:36:50.32,4,6.51,AFAD
2015-04-18T03:59:34.18,4,11.69,AFAD
2015-04-17T16:39:42.59,4.6,7.19,AFAD
2015-04-17T11:49:56.89,4,10.94,AFAD
2015-04-17T01:50:44.52,4.1,10.26,AFAD
2015-04-16T21:52:26.82,4.1,17.74,AFAD
2015-04-16T20:15:49.37,4.3,12.24,AFAD
2015-04-16T20:01:14.58,4.2,7.87,AFAD
2015-04-16T19:02:15.57,4.9,11.76,AFAD
2015-04-16T18:52:38.64,4.9,17.83,AFAD
2015-04-09T20:50:01.16,4,22.48,AFAD
2015-04-08T13:33:28.13,4.4,7.68,AFAD
2015-04-06T16:42:36,4.3,41.2,AFAD
2015-04-06T01:26:32,4,19.5,AFAD
2015-03-28T10:08:16.13,4.1,14.64,AFAD
2015-03-27T23:34:54.74,5,56.13,AFAD
2015-03-27T01:42:41.43,4.1,7.87,AFAD
2015-03-17T10:11:20.51,4.4,27.11,AFAD
2015-03-16T20:09:33.63,4,18.22,AFAD
2015-03-12T20:24:10.95,4.2,14.6,AFAD
2015-03-12T00:39:17.12,4.5,7.44,AFAD
2015-03-11T23:40:25.93,4,5.44,AFAD
2015-03-08T16:40:37.94,4,28.13,AFAD
2015-02-27T22:25:06.73,4.1,25.29,AFAD
2015-02-16T11:52:42.95,4.7,31.23,AFAD
2015-02-14T19:49:16.17,4,6.81,AFAD
2015-02-12T13:30:18,4,78.2,AFAD
2015-02-10T08:56:30.31,4.5,11.86,AFAD
2015-02-10T05:31:44.23,4.3,24.55,AFAD
2015-02-10T04:01:54.31,4.6,23.68,AFAD
2015-02-10T03:24:59.64,4.2,22.36,AFAD
2015-02-09T22:52:49.61,4.3,13.01,AFAD
2015-02-05T06:16:45.12,4.3,7.55,AFAD
2015-02-04T02:48:04.88,4.1,5.66,AFAD
2015-02-02T04:41:04.42,4.1,14.63,AFAD
2015-01-23T10:19:43.05,4.3,13.02,AFAD
2015-01-22T19:27:46.52,4.3,7.85,AFAD
2015-01-21T13:58:04.09,4.4,13.59,AFAD
2015-01-17T00:42:34.97,4,5.08,AFAD
2015-01-10T14:00:06,4.4,35.2,AFAD
2015-01-10T04:32:08.87,4.3,7.86,AFAD
2015-01-08T18:44:46.46,4.6,8,AFAD
2015-01-06T22:16:44.66,4.1,14.47,AFAD
2015-01-05T11:54:00.49,4.4,9.39,AFAD
2014-12-29T08:06:22.85,4.5,17.32,AFAD
2014-12-28T12:43:54.36,4,32.42,AFAD
2014-12-23T21:35:00.8,4,11.31,AFAD
2014-12-16T09:02:13.75,4.3,17.35,AFAD
2014-12-06T08:36:48.05,4.1,7.83,AFAD
2014-12-06T06:20:54.24,4.9,14.15,AFAD
2014-12-06T01:45:06.84,5.1,22.48,AFAD
2014-12-04T21:16:29.39,4.6,12.06,AFAD
2014-12-04T05:35:25.7,4,37.67,AFAD
2014-12-02T20:15:17.08,4.3,27.03,AFAD
2014-12-01T22:48:08.19,4,25.98,AFAD
2014-11-30T16:01:01.91,4.1,25.14,AFAD
2014-11-30T06:38:29.94,4,8.37,AFAD
2014-11-28T02:30:06.78,4.3,10.78,AFAD
2014-11-26T05:05:32.73,4.2,20.83,AFAD
2014-11-26T00:04:47.78,4,8.72,AFAD
2014-11-15T20:23:30.66,4.2,6.02,AFAD
2014-11-15T07:30:15.41,4,12.19,AFAD
2014-11-12T16:25:37,4,22.5,AFAD
2014-11-10T09:20:43.03,4.3,10.34,AFAD
2014-11-10T06:16:40.03,4.8,14.46,AFAD
2014-10-30T14:35:44.44,4.4,12.23,AFAD
2014-10-22T17:11:05.19,4.5,7.68,AFAD
2014-10-21T12:01:46.66,4,12.83,AFAD
2014-10-21T03:03:57.33,4.1,11.74,AFAD
2014-10-20T21:54:02.34,4,35.25,AFAD
2014-10-18T13:41:35.24,4,21.34,AFAD
2014-10-16T06:48:29.26,4.6,41.66,AFAD
2014-10-16T06:10:33,4,50.72,AFAD
2014-10-11T06:42:10.12,4,10.7,AFAD
2014-10-08T12:36:15.83,4,2.37,AFAD
2014-10-06T18:08:01.73,4.3,12.59,AFAD
2014-10-04T12:27:57.51,4.5,8.72,AFAD
2014-10-02T15:51:58.76,4.2,29.73,AFAD
2014-10-02T12:06:21.33,4.3,16.17,AFAD
2014-10-01T07:16:28.85,4.2,25.37,AFAD
2014-09-30T22:16:31.76,4.2,15.42,AFAD
2014-09-28T08:22:16.99,4.1,5.24,AFAD
2014-09-22T07:25:36.93,4,31.71,AFAD
2014-09-20T23:24:25,4,11.9,AFAD
2014-09-20T02:52:57.81,4.2,7.62,AFAD
2014-09-12T22:55:36.9,4.4,40.23,AFAD
2014-09-04T21:00:03.39,5.2,41.03,AFAD
2014-09-04T03:53:01.91,4.1,16.85,AFAD
2014-08-31T15:08:03.73,4.1,102.37,AFAD
2014-08-27T10:02:30.78,4.3,7.84,AFAD
2014-08-24T19:43:31.5,4.8,7.58,AFAD
2014-08-24T13:06:54.51,4,12.99,AFAD
2014-08-22T17:46:24.2,4.3,18.3,AFAD
2014-08-21T20:37:14.93,4.6,4.74,AFAD
2014-08-15T04:00:17.41,4,11.69,AFAD
2014-08-14T12:27:59.34,4,21.39,AFAD
2014-08-14T00:59:52.02,4,19.36,AFAD
2014-08-13T09:42:54.94,4.1,15.27,AFAD
2014-08-11T22:23:32.82,4.1,8.76,AFAD
2014-08-03T22:22:44.73,4,10.17,AFAD
2014-07-20T14:07:51.03,4.2,9.03,AFAD
2014-07-20T02:46:49.13,4,37.97,AFAD
2014-07-19T09:16:22.71,4.2,15.27,AFAD
2014-07-19T02:24:31.51,4.1,12.61,AFAD
2014-07-18T03:58:58.37,4,13.81,AFAD
2014-07-16T11:59:29.06,4,16.24,AFAD
